@RELATION LNCRNAsequence

@ATTRIBUTE	1	NUMERIC
@ATTRIBUTE	2	NUMERIC
@ATTRIBUTE	3	NUMERIC
@ATTRIBUTE	4	NUMERIC
@ATTRIBUTE	5	NUMERIC
@ATTRIBUTE class {+1,0.5}

@DATA
2.999993,1.230000,0.180000,-6.833333,1.495617,+1
2.999993,1.260000,0.120000,-10.500000,1.532095,+1
2.999993,1.290000,0.150000,-8.600000,1.568574,+1
2.999993,1.290000,0.090000,-14.333333,1.568574,+1
52.303550,28.020000,2.520000,-11.119048,1.954215,0.5
52.303550,28.320000,2.520000,-11.238095,1.975138,0.5
52.303550,28.500000,2.520000,-11.309524,1.987692,0.5
52.303550,28.890000,2.520000,-11.464286,2.014892,0.5
52.303550,29.040000,2.520000,-11.523810,2.025354,0.5
52.303550,29.400000,2.520000,-11.666667,2.050462,0.5
52.303550,29.580000,2.490000,-11.879518,2.063015,0.5
52.303550,29.910000,2.460000,-12.158537,2.086031,0.5
51.337946,30.060000,2.460000,-12.219512,2.135925,0.5
51.337946,30.420000,2.460000,-12.365854,2.161505,0.5
51.337946,30.630000,2.430000,-12.604938,2.176426,0.5
51.337946,30.960000,2.370000,-13.063291,2.199875,0.5
51.337946,31.110000,2.340000,-13.294872,2.210533,0.5
51.337946,31.320000,2.280000,-13.736842,2.225455,0.5
51.337946,31.440000,2.250000,-13.973333,2.233981,0.5
51.337946,31.770000,2.160000,-14.708333,2.257429,0.5
51.337946,31.920000,2.130000,-14.985915,2.268088,0.5
50.855144,32.250000,2.100000,-15.357143,2.313291,0.5
50.855144,32.400000,2.100000,-15.428571,2.324051,0.5
50.855144,32.730000,2.040000,-16.044118,2.347722,0.5
50.855144,32.880000,2.010000,-16.358209,2.358481,0.5
50.855144,33.150000,1.980000,-16.742424,2.377848,0.5
50.855144,33.270000,1.920000,-17.328125,2.386456,0.5
50.855144,33.570000,1.860000,-18.048387,2.407975,0.5
50.855144,33.840000,1.800000,-18.800000,2.427342,0.5
50.855144,33.960000,1.740000,-19.517241,2.435949,0.5
49.999876,34.170000,1.620000,-21.092593,2.492938,0.5
49.999876,34.290000,1.560000,-21.980769,2.501693,0.5
49.999876,34.500000,1.500000,-23.000000,2.517014,0.5
49.999876,34.590000,1.470000,-23.530612,2.523580,0.5
49.999876,34.800000,1.380000,-25.217391,2.538901,0.5
49.999876,34.890000,1.320000,-26.431818,2.545467,0.5
49.999876,35.040000,1.260000,-27.809524,2.556411,0.5
48.999878,35.130000,1.230000,-28.560976,2.615283,0.5
48.999878,35.310000,1.140000,-30.973684,2.628683,0.5
48.999878,35.370000,1.110000,-31.864865,2.633150,0.5
48.999878,35.520000,1.020000,-34.823529,2.644316,0.5
48.999878,35.580000,0.990000,-35.939394,2.648783,0.5
48.999878,35.730000,0.930000,-38.419355,2.659950,0.5
48.999878,35.850000,0.840000,-42.678571,2.668884,0.5
47.999880,35.880000,0.780000,-46.000000,2.726765,0.5
47.999880,35.970000,0.690000,-52.130435,2.733605,0.5
47.999880,36.030000,0.630000,-57.190476,2.738165,0.5
47.999880,36.090000,0.600000,-60.150000,2.742725,0.5
47.999880,36.150000,0.540000,-66.944444,2.747284,0.5
47.999880,36.240000,0.480000,-75.500000,2.754124,0.5
46.999883,36.270000,0.450000,-80.600000,2.815051,0.5
46.999883,36.330000,0.360000,-100.916667,2.819708,0.5
46.999883,36.330000,0.360000,-100.916667,2.819708,0.5
46.999883,36.360000,0.270000,-134.666667,2.822036,0.5
46.999883,36.330000,0.240000,-151.375000,2.819708,0.5
46.999883,36.390000,0.180000,-202.166667,2.824364,0.5
47.958332,36.390000,0.120000,-303.250000,2.767919,0.5
47.958332,36.420000,0.120000,-303.500000,2.770201,0.5
47.958332,36.270000,0.150000,-241.800000,2.758792,0.5
47.958332,36.300000,0.120000,-302.500000,2.761074,0.5
46.348992,36.390000,0.270000,-134.777778,2.864028,0.5
46.348992,36.420000,0.330000,-110.363636,2.866389,0.5
46.348992,36.510000,0.420000,-86.928571,2.873472,0.5
46.348992,36.540000,0.480000,-76.125000,2.875833,0.5
46.348992,36.600000,0.660000,-55.454545,2.880556,0.5
39.999901,36.840000,0.870000,-42.344828,3.359666,0.5
39.999901,36.900000,0.930000,-39.677419,3.365138,0.5
38.999902,37.020000,1.050000,-35.257143,3.462648,0.5
38.999902,37.110000,1.080000,-34.361111,3.471066,0.5
38.999902,37.320000,1.230000,-30.341463,3.490708,0.5
38.999902,37.440000,1.260000,-29.714286,3.501933,0.5
35.999911,37.590000,1.320000,-28.477273,3.808960,0.5
35.999911,37.680000,1.380000,-27.304348,3.818079,0.5
35.999911,37.860000,1.440000,-26.291667,3.836318,0.5
34.999913,37.950000,1.470000,-25.816327,3.955308,0.5
34.999913,38.280000,1.530000,-25.019608,3.989702,0.5
34.999913,38.460000,1.410000,-27.276596,4.008462,0.5
33.999916,38.580000,1.320000,-29.227273,4.139233,0.5
33.999916,38.670000,1.230000,-31.439024,4.148889,0.5
33.999916,38.790000,1.080000,-35.916667,4.161763,0.5
33.999916,38.910000,0.900000,-43.233333,4.174638,0.5
33.999916,38.940000,0.810000,-48.074074,4.177857,0.5
33.999916,39.030000,0.630000,-61.952381,4.187513,0.5
33.999916,39.060000,0.540000,-72.333333,4.190732,0.5
32.999917,39.060000,0.360000,-108.500000,4.317724,0.5
32.999917,39.090000,0.270000,-144.777778,4.321040,0.5
32.999917,39.120000,0.060000,-652.000000,4.324356,0.5
32.999917,39.120000,-0.030000,1304.000000,4.324356,0.5
32.999917,39.090000,-0.210000,186.142857,4.321040,0.5
32.999917,39.060000,-0.300000,130.200000,4.317724,0.5
32.999917,39.000000,-0.480000,81.250000,4.311091,0.5
32.999917,38.970000,-0.600000,64.950000,4.307775,0.5
32.999917,38.850000,-0.810000,47.962963,4.294510,0.5
31.999920,38.670000,-1.080000,35.805556,4.408194,0.5
31.999920,38.610000,-1.170000,33.000000,4.401355,0.5
31.999920,38.430000,-1.380000,27.847826,4.380836,0.5
31.999920,38.340000,-1.500000,25.560000,4.370576,0.5
31.999920,38.130000,-1.680000,22.696429,4.346637,0.5
31.999920,38.010000,-1.770000,21.474576,4.332958,0.5
31.999920,37.800000,-1.950000,19.384615,4.309019,0.5
31.999920,37.500000,-2.130000,17.605634,4.274820,0.5
31.999920,37.380000,-2.220000,16.837838,4.261141,0.5
31.999920,37.080000,-2.460000,15.073171,4.226942,0.5
31.999920,36.900000,-2.550000,14.470588,4.206423,0.5
31.999920,36.570000,-2.730000,13.395604,4.168804,0.5
31.999920,36.390000,-2.820000,12.904255,4.148285,0.5
30.999923,36.030000,-3.060000,11.774510,4.239739,0.5
30.999923,35.820000,-3.150000,11.371429,4.215028,0.5
30.999923,35.400000,-3.360000,10.535714,4.165605,0.5
30.999923,35.160000,-3.450000,10.191304,4.137364,0.5
30.999923,34.680000,-3.690000,9.398374,4.080881,0.5
30.999923,34.200000,-3.870000,8.837209,4.024398,0.5
30.999923,33.960000,-3.960000,8.575758,3.996157,0.5
30.999923,33.690000,-4.080000,8.257353,3.964385,0.5
30.999923,33.150000,-4.290000,7.727273,3.900842,0.5
30.999923,32.850000,-4.410000,7.448980,3.865540,0.5
29.999926,32.280000,-4.590000,7.032680,3.925083,0.5
29.999926,31.950000,-4.680000,6.826923,3.884956,0.5
29.999926,31.350000,-4.890000,6.411043,3.811999,0.5
29.999926,30.690000,-5.040000,6.089286,3.731747,0.5
29.999926,30.360000,-5.100000,5.952941,3.691621,0.5
29.999926,29.700000,-5.250000,5.657143,3.611368,0.5
29.999926,29.340000,-5.340000,5.494382,3.567594,0.5
29.999926,28.620000,-5.460000,5.241758,3.480045,0.5
29.999926,28.260000,-5.520000,5.119565,3.436271,0.5
29.999926,27.510000,-5.640000,4.877660,3.345075,0.5
29.999926,27.150000,-5.700000,4.763158,3.301301,0.5
29.999926,26.370000,-5.790000,4.554404,3.206457,0.5
29.999926,26.010000,-5.850000,4.446154,3.162683,0.5
29.999926,25.200000,-5.970000,4.221106,3.064191,0.5
28.999929,24.810000,-6.030000,4.114428,3.120795,0.5
28.999929,24.000000,-6.150000,3.902439,3.018907,0.5
28.999929,23.610000,-6.180000,3.820388,2.969850,0.5
27.999930,22.770000,-6.180000,3.684466,2.966481,0.5
27.999930,22.350000,-6.180000,3.616505,2.911763,0.5
27.999930,21.450000,-6.090000,3.522167,2.794511,0.5
25.999935,20.580000,-6.000000,3.430000,2.887411,0.5
25.999935,20.130000,-5.940000,3.388889,2.824275,0.5
25.999935,19.710000,-5.880000,3.352041,2.765348,0.5
25.999935,18.930000,-5.730000,3.303665,2.655913,0.5
23.999941,18.210000,-5.640000,3.228723,2.767803,0.5
23.999941,17.880000,-5.550000,3.221622,2.717645,0.5
23.999941,17.250000,-5.400000,3.194444,2.621890,0.5
21.999945,16.920000,-5.310000,3.186441,2.805526,0.5
21.999945,16.290000,-5.190000,3.138728,2.701064,0.5
21.999945,15.990000,-5.100000,3.135294,2.651321,0.5
19.999951,15.360000,-4.950000,3.103030,2.801546,0.5
19.999951,15.060000,-4.890000,3.079755,2.746828,0.5
19.999951,14.520000,-4.830000,3.006211,2.648336,0.5
19.999951,13.920000,-4.800000,2.900000,2.538901,0.5
18.999953,13.590000,-4.800000,2.831250,2.609170,0.5
18.999953,13.290000,-4.800000,2.768750,2.551572,0.5
18.999953,12.630000,-4.770000,2.647799,2.424858,0.5
18.999953,12.300000,-4.770000,2.578616,2.361500,0.5
18.999953,11.640000,-4.740000,2.455696,2.234786,0.5
18.999953,11.340000,-4.740000,2.392405,2.177188,0.5
17.999955,10.710000,-4.650000,2.303226,2.170469,0.5
17.999955,10.380000,-4.620000,2.246753,2.103592,0.5
17.999955,9.750000,-4.500000,2.166667,1.975917,0.5
17.999955,9.090000,-4.350000,2.089655,1.842163,0.5
15.999960,8.250000,-4.020000,2.052239,1.880921,0.5
15.999960,7.980000,-3.930000,2.030534,1.819363,0.5
13.999966,7.470000,-3.720000,2.008065,1.946387,0.5
13.999966,7.230000,-3.630000,1.991736,1.883852,0.5
13.999966,6.750000,-3.390000,1.991150,1.758783,0.5
11.999970,6.510000,-3.300000,1.972727,1.978957,0.5
11.999970,6.060000,-3.060000,1.980392,1.842163,0.5
11.999970,5.880000,-2.970000,1.979798,1.787445,0.5
11.999970,5.490000,-2.760000,1.989130,1.668890,0.5
8.999978,5.280000,-2.610000,2.022989,2.140070,0.5
8.999978,4.950000,-2.340000,2.115385,2.006315,0.5
8.999978,4.650000,-2.100000,2.214286,1.884721,0.5
6.999982,4.530000,-1.980000,2.287879,2.360678,0.5
6.999982,4.410000,-1.830000,2.409836,2.298143,0.5
6.999982,4.200000,-1.620000,2.592593,2.188708,0.5
4.999988,4.110000,-1.470000,2.795918,2.998530,0.5
4.999988,3.960000,-1.230000,3.219512,2.889094,0.5
4.999988,3.870000,-0.990000,3.909091,2.823433,0.5
4.999988,3.810000,-0.870000,4.379310,2.779659,0.5
2.999993,3.720000,-0.720000,5.166667,4.523329,0.5
2.999993,3.690000,-0.690000,5.347826,4.486850,0.5
2.999993,3.600000,-0.660000,5.454545,4.377415,0.5
2.999993,3.570000,-0.630000,5.666667,4.340936,0.5
2.999993,3.510000,-0.630000,5.571429,4.267979,0.5
2.999993,3.450000,-0.600000,5.750000,4.195022,0.5
1.999994,3.390000,-0.600000,5.650000,6.183102,0.5
1.999994,3.330000,-0.600000,5.550000,6.073666,0.5
1.999994,3.270000,-0.570000,5.736842,5.964231,0.5
1.999994,3.210000,-0.570000,5.631579,5.854795,0.5
1.999994,3.120000,-0.570000,5.473684,5.690642,0.5
1.999994,3.090000,-0.570000,5.421053,5.635924,0.5
1.999994,3.000000,-0.540000,5.555556,5.471771,0.5
1.999994,2.910000,-0.540000,5.388889,5.307618,0.5
1.999994,2.850000,-0.510000,5.588235,5.198183,0.5
1.999994,2.790000,-0.420000,6.642857,5.088747,0.5
1.999994,2.760000,-0.360000,7.666667,5.034030,0.5
1.999994,2.730000,-0.330000,8.272727,4.979312,0.5
1.999994,2.700000,-0.300000,9.000000,4.924594,0.5
1.999994,2.670000,-0.240000,11.125000,4.869876,0.5
1.999994,2.640000,-0.210000,12.571429,4.815159,0.5
1.999994,2.580000,-0.510000,5.058824,4.705723,0.5
1.999994,2.520000,-0.540000,4.666667,4.596288,0.5
1.999994,2.430000,-0.540000,4.500000,4.432135,0.5
1.999994,2.370000,-0.540000,4.388889,4.322699,0.5
1.999994,2.310000,-0.540000,4.277778,4.213264,0.5
1.999994,2.280000,-0.540000,4.222222,4.158546,0.5
1.999994,2.190000,-0.540000,4.055556,3.994393,0.5
1.999994,2.160000,-0.540000,4.000000,3.939675,0.5
1.999994,2.100000,-0.540000,3.888889,3.830240,0.5
1.999994,2.070000,-0.540000,3.833333,3.775522,0.5
1.999994,1.980000,-0.540000,3.666667,3.611369,0.5
1.999994,1.950000,-0.540000,3.611111,3.556651,0.5
1.999994,1.890000,-0.510000,3.705882,3.447216,0.5
1.999994,1.830000,-0.480000,3.812500,3.337780,0.5
1.999994,1.800000,-0.420000,4.285714,3.283063,0.5
1.999994,1.770000,-0.390000,4.538462,3.228345,0.5
1.999994,1.710000,-0.330000,5.181818,3.118910,0.5
1.999994,1.680000,-0.300000,5.600000,3.064192,0.5
1.999994,1.680000,-0.270000,6.222222,3.064192,0.5
1.999994,1.650000,-0.240000,6.875000,3.009474,0.5
1.999994,1.620000,-0.180000,9.000000,2.954756,0.5
1.999994,1.590000,-0.150000,10.600000,2.900039,0.5
1.999994,1.590000,-0.090000,17.666667,2.900039,0.5
1.999994,1.500000,-0.030000,50.000000,2.735886,0.5
1.999994,1.500000,-0.030000,50.000000,2.735886,0.5
0.999997,1.560000,0.210000,-7.428571,5.690642,0.5
0.999997,1.590000,0.240000,-6.625000,5.800078,0.5
0.999997,1.620000,0.240000,-6.750000,5.909513,0.5
0.999997,1.650000,0.270000,-6.111111,6.018948,0.5
1.999994,1.680000,0.270000,-6.222222,3.064192,0.5
1.999994,1.710000,0.270000,-6.333333,3.118910,0.5
1.999994,1.740000,0.270000,-6.444444,3.173627,0.5
1.999994,1.770000,0.330000,-5.363636,3.228345,0.5
1.999994,1.830000,0.330000,-5.545455,3.337780,0.5
1.999994,1.830000,0.330000,-5.545455,3.337780,0.5
1.999994,1.890000,0.330000,-5.727273,3.447216,0.5
1.999994,1.920000,0.360000,-5.333333,3.501934,0.5
1.999994,1.980000,0.360000,-5.500000,3.611369,0.5
1.999994,2.010000,0.360000,-5.583333,3.666087,+1
1.999994,2.070000,0.390000,-5.307692,3.775522,+1
1.999994,2.100000,0.330000,-6.363636,3.830240,+1
1.999994,2.130000,0.210000,-10.142857,3.884958,+1
1.999994,2.160000,0.180000,-12.000000,3.939675,+1
1.999994,2.220000,0.060000,-37.000000,4.049111,+1
1.999994,2.220000,-0.180000,12.333333,4.049111,+1
1.999994,2.160000,-0.330000,6.545455,3.939675,+1
1.999994,2.130000,-0.390000,5.461538,3.884958,+1
1.999994,2.100000,-0.450000,4.666667,3.830240,+1
2.999993,2.010000,-0.570000,3.526316,2.444057,+1
2.999993,1.920000,-0.750000,2.560000,2.334621,+1
2.999993,1.860000,-0.810000,2.296296,2.261664,+1
3.999990,1.740000,-0.900000,1.933333,1.586813,+1
3.999990,1.650000,-0.960000,1.718750,1.504737,+1
3.999990,1.530000,-1.050000,1.457143,1.395301,+1
4.999988,1.440000,-1.110000,1.297297,1.050580,+1
4.999988,1.290000,-1.140000,1.131579,0.941144,+1
4.999988,1.200000,-1.200000,1.000000,0.875483,+1
4.999988,1.050000,-1.260000,0.833333,0.766048,+1
5.999985,0.960000,-1.260000,0.761905,0.583655,+1
5.999985,0.810000,-1.320000,0.613636,0.492459,+1
5.999985,0.720000,-1.380000,0.521739,0.437742,+1
6.999982,0.540000,-1.440000,0.375000,0.281405,+1
6.999982,0.450000,-1.500000,0.300000,0.234504,+1
6.999982,0.240000,-1.560000,0.153846,0.125069,+1
4.999988,0.150000,-1.590000,0.094340,0.109435,+1
2.999993,1.590000,2.400000,-0.662500,1.933358,+1
2.999993,1.920000,2.520000,-0.761905,2.334621,+1
2.999993,2.070000,2.550000,-0.811765,2.517013,+1
1.999994,2.430000,2.490000,-0.975904,4.432135,+1
1.999994,2.580000,2.370000,-1.088608,4.705723,+1
1.999994,2.880000,2.130000,-1.352113,5.252900,+1
1.999994,3.030000,2.010000,-1.507463,5.526489,+1
4.999988,3.270000,1.920000,-1.703125,2.385692,+1
4.999988,3.390000,1.890000,-1.793651,2.473240,+1
4.999988,3.660000,1.920000,-1.906250,2.670224,+1
6.999982,3.900000,2.070000,-1.884058,2.032372,+1
6.999982,4.050000,2.100000,-1.928571,2.110540,+1
6.999982,4.200000,2.160000,-1.944444,2.188708,+1
6.999982,4.470000,2.280000,-1.960526,2.329411,+1
6.999982,4.650000,2.370000,-1.962025,2.423212,+1
6.999982,4.950000,2.520000,-1.964286,2.579549,+1
6.999982,5.280000,2.670000,-1.977528,2.751519,+1
7.999981,5.460000,2.730000,-2.000000,2.489655,+1
7.999981,5.820000,2.850000,-2.042105,2.653808,+1
7.999981,6.000000,2.940000,-2.040816,2.735885,+1
4.999988,3.870000,0.270000,-14.333333,2.823433,0.5
4.999988,3.870000,0.270000,-14.333333,2.823433,0.5
5.999985,5.340000,3.000000,-1.780000,3.246583,0.5
7.999981,5.520000,3.000000,-1.840000,2.517014,0.5
7.999981,5.880000,3.030000,-1.940594,2.681167,0.5
7.999981,5.970000,3.120000,-1.913462,2.722205,0.5
7.999981,6.360000,3.120000,-2.038462,2.900038,0.5
8.999978,6.570000,3.180000,-2.066038,2.662928,0.5
8.999978,6.990000,3.240000,-2.157407,2.833161,0.5
8.999978,7.170000,3.330000,-2.153153,2.906117,0.5
